14.449,0.4,-5.801,124.189,0.133,-166.688
14.449,0.4,-5.801,124.189,0.133,-166.688
14.449,0.404,-5.801,124.198,0.133,-166.681
14.449,0.404,-5.801,124.198,0.126,-166.675
14.449,0.404,-5.801,124.198,0.126,-166.681
14.449,0.404,-5.801,124.198,0.126,-166.681
14.449,0.404,-5.801,124.198,0.133,-166.688
14.449,0.404,-5.801,124.249,0.133,-166.739
14.449,0.404,-5.801,124.249,0.133,-166.739
14.449,0.404,-5.801,124.239,0.133,-166.725
14.449,0.404,-5.801,124.233,0.14,-166.725
14.449,0.404,-5.801,124.233,0.14,-166.725
14.449,0.404,-5.801,124.229,0.14,-166.732
14.449,0.404,-5.801,124.229,0.14,-166.732
14.445,0.404,-5.801,124.229,0.133,-166.725
14.445,0.4,-5.801,124.214,0.14,-166.717
14.445,0.4,-5.801,124.214,0.14,-166.719
14.449,0.404,-5.801,124.224,0.133,-166.725
14.449,0.404,-5.801,124.229,0.14,-166.725
14.449,0.404,-5.801,124.229,0.14,-166.725
14.449,0.404,-5.801,124.229,0.14,-166.725
14.449,0.4,-5.801,124.224,0.147,-166.725
14.449,0.404,-5.801,124.224,0.147,-166.725
14.449,0.404,-5.801,124.233,0.14,-166.719
14.449,0.4,-5.801,124.229,0.14,-166.725
14.449,0.4,-5.801,124.229,0.14,-166.725
14.449,0.4,-5.801,124.224,0.14,-166.725
14.449,0.4,-5.801,124.214,0.14,-166.725
14.449,0.4,-5.801,124.208,0.14,-166.725
14.445,0.4,-5.801,124.204,0.14,-166.719
14.445,0.4,-5.801,124.208,0.147,-166.717
14.445,0.4,-5.801,124.214,0.147,-166.725
14.445,0.4,-5.801,124.214,0.147,-166.725
14.445,0.4,-5.801,124.224,0.133,-166.725
14.445,0.4,-5.805,124.224,0.119,-166.719
14.445,0.404,-5.805,124.224,0.112,-166.717
14.445,0.404,-5.805,124.224,0.112,-166.719
14.449,0.404,-5.805,124.224,0.119,-166.725
14.449,0.404,-5.805,124.224,0.119,-166.725
14.449,0.404,-5.805,124.224,0.119,-166.719
14.445,0.404,-5.805,124.224,0.112,-166.717
14.445,0.404,-5.805,124.229,0.112,-166.717
14.445,0.404,-5.805,124.233,0.112,-166.719
14.445,0.404,-5.805,124.233,0.112,-166.725
14.449,0.404,-5.805,124.233,0.112,-166.725
14.449,0.404,-5.805,124.233,0.112,-166.725
14.449,0.404,-5.805,124.233,0.119,-166.732
14.449,0.404,-5.801,124.233,0.119,-166.732
14.449,0.404,-5.801,124.233,0.126,-166.739
14.449,0.404,-5.801,124.233,0.133,-166.739
14.449,0.404,-5.801,124.239,0.14,-166.739
14.449,0.404,-5.801,124.239,0.14,-166.746
14.449,0.404,-5.801,124.249,0.14,-166.746
14.449,0.404,-5.801,124.249,0.14,-166.739
14.449,0.404,-5.801,124.229,0.14,-166.732
14.449,0.404,-5.801,124.224,0.147,-166.739
14.449,0.404,-5.801,124.224,0.147,-166.739
14.449,0.404,-5.801,124.224,0.154,-166.739
14.449,0.4,-5.801,124.214,0.154,-166.739
14.449,0.4,-5.801,124.204,0.154,-166.739
14.449,0.4,-5.801,124.208,0.147,-166.746
14.449,0.4,-5.801,124.214,0.147,-166.746
14.449,0.404,-5.796,124.224,0.154,-166.754
14.449,0.404,-5.796,124.224,0.154,-166.754
